clave_entidad,entidad,clave_municipio_inegi,clave_municipio_ife,municipio
21,Puebla,21201,21201,Xochiltepec
21,Puebla,21202,21202,Xochitlan de Vicente Suarez
21,Puebla,21203,21203,Xochitlan Todos Santos
21,Puebla,21204,21204,Yaonahuac
21,Puebla,21205,21205,Yehualtepec
21,Puebla,21206,21206,Zacapala
21,Puebla,21207,21207,Zacapoaxtla
21,Puebla,21208,21208,Zacatlan
21,Puebla,21209,21209,Zapotitlan
21,Puebla,21210,21210,Zapotitlan de Mendez
21,Puebla,21211,21211,Zaragoza
21,Puebla,21212,21212,Zautla
21,Puebla,21213,21213,Zihuateutla
21,Puebla,21214,21214,Zinacatepec
21,Puebla,21215,21215,Zongozotla
21,Puebla,21216,21216,Zoquiapan
21,Puebla,21217,21217,Zoquitlan
22,Querétaro,22001,22001,Amealco de Bonfil
22,Querétaro,22002,22013,Pinal de Amoles
22,Querétaro,22003,22002,Arroyo Seco
22,Querétaro,22004,22003,Cadereyta de Montes
22,Querétaro,22005,22004,Colon
22,Querétaro,22006,22005,Corregidora
22,Querétaro,22007,22006,Ezequiel Montes
22,Querétaro,22008,22007,Huimilpan
22,Querétaro,22009,22008,Jalpan de Serra
22,Querétaro,22010,22009,Landa de Matamoros
22,Querétaro,22011,22010,Marques--El
22,Querétaro,22012,22011,Pedro Escobedo
22,Querétaro,22013,22012,Peñamiller
22,Querétaro,22014,22014,Queretaro
22,Querétaro,22015,22015,San Joaquin
22,Querétaro,22016,22016,San Juan del Rio
22,Querétaro,22017,22017,Tequisquiapan
22,Querétaro,22018,22018,Toliman
23,Quintana Roo,23001,23002,Cozumel
23,Quintana Roo,23002,23003,Felipe Carrillo Puerto
23,Quintana Roo,23003,23004,Isla Mujeres
23,Quintana Roo,23004,23007,Othon P. Blanco
23,Quintana Roo,23005,23001,Benito Juarez
23,Quintana Roo,23006,23005,Jose Maria Morelos
23,Quintana Roo,23007,23006,Lazaro Cardenas
23,Quintana Roo,23008,23008,Playa del Carmen
23,Quintana Roo,23009,23009,Tulum
23,Quintana Roo,23010,23010,Bacalar
23,Quintana Roo,23011,23011,Puerto Morelos
24,San Luis Potosí,24001,24001,Ahualulco
24,San Luis Potosí,24002,24002,Alaquines
24,San Luis Potosí,24003,24003,Aquismon
24,San Luis Potosí,24004,24004,Armadillo de los Infante
24,San Luis Potosí,24005,24005,Cardenas
24,San Luis Potosí,24006,24006,Catorce
24,San Luis Potosí,24007,24007,Cedral
24,San Luis Potosí,24008,24008,Cerritos
24,San Luis Potosí,24009,24009,Cerro de San Pedro
24,San Luis Potosí,24010,24010,Ciudad del Maiz
24,San Luis Potosí,24011,24011,Ciudad Fernandez
24,San Luis Potosí,24012,24012,Tancanhuitz de Santos
24,San Luis Potosí,24013,24013,Ciudad Valles
24,San Luis Potosí,24014,24014,Coxcatlan
24,San Luis Potosí,24015,24015,Charcas
24,San Luis Potosí,24016,24016,Ebano
24,San Luis Potosí,24017,24017,Guadalcazar
24,San Luis Potosí,24018,24018,Huehuetlan
24,San Luis Potosí,24019,24019,Lagunillas
24,San Luis Potosí,24020,24020,Matehuala
24,San Luis Potosí,24021,24021,Mexquitic de Carmona
24,San Luis Potosí,24022,24022,Moctezuma
24,San Luis Potosí,24023,24023,Rayon
24,San Luis Potosí,24024,24024,Rioverde
24,San Luis Potosí,24025,24025,Salinas
24,San Luis Potosí,24026,24026,San Antonio
24,San Luis Potosí,24027,24027,San Ciro de Acosta
24,San Luis Potosí,24028,24028,San Luis Potosi
24,San Luis Potosí,24029,24029,San Martin Chalchicuautla
24,San Luis Potosí,24030,24030,San Nicolas Tolentino
24,San Luis Potosí,24031,24032,Santa Catarina
24,San Luis Potosí,24032,24033,Santa Maria del Rio
24,San Luis Potosí,24033,24034,Santo Domingo
24,San Luis Potosí,24034,24031,San Vicente Tancuayalab
24,San Luis Potosí,24035,24035,Soledad de Graciano Sanchez
24,San Luis Potosí,24036,24036,Tamasopo
24,San Luis Potosí,24037,24037,Tamazunchale
24,San Luis Potosí,24038,24038,Tampacan
24,San Luis Potosí,24039,24039,Tampamolon Corona
24,San Luis Potosí,24040,24040,Tamuin
24,San Luis Potosí,24041,24041,Tanlajas
24,San Luis Potosí,24042,24042,Tanquian de Escobedo
24,San Luis Potosí,24043,24043,Tierra Nueva
24,San Luis Potosí,24044,24044,Vanegas
24,San Luis Potosí,24045,24045,Venado
24,San Luis Potosí,24046,24047,Villa de Arriaga
24,San Luis Potosí,24047,24048,Villa de Guadalupe
24,San Luis Potosí,24048,24049,Villa de la Paz
24,San Luis Potosí,24049,24050,Villa de Ramos
24,San Luis Potosí,24050,24051,Villa de Reyes
24,San Luis Potosí,24051,24052,Villa Hidalgo
24,San Luis Potosí,24052,24053,Villa Juarez
24,San Luis Potosí,24053,24054,Axtla de Terrazas
24,San Luis Potosí,24054,24055,Xilitla
24,San Luis Potosí,24055,24056,Zaragoza
24,San Luis Potosí,24056,24046,Villa de Arista
24,San Luis Potosí,24057,24058,Matlapa
24,San Luis Potosí,24058,24057,Naranjo--El
25,Sinaloa,25001,25001,Ahome
25,Sinaloa,25002,25002,Angostura
25,Sinaloa,25003,25003,Badiraguato
25,Sinaloa,25004,25004,Concordia
25,Sinaloa,25005,25005,Cosala
25,Sinaloa,25006,25006,Culiacan
25,Sinaloa,25007,25007,Choix
25,Sinaloa,25008,25008,Elota
25,Sinaloa,25009,25009,Escuinapa
25,Sinaloa,25010,25010,Fuerte--El
25,Sinaloa,25011,25011,Guasave
25,Sinaloa,25012,25012,Mazatlan
25,Sinaloa,25013,25013,Mocorito
25,Sinaloa,25014,25014,Rosario
25,Sinaloa,25015,25015,Salvador Alvarado
25,Sinaloa,25016,25016,San Ignacio
25,Sinaloa,25017,25017,Sinaloa
25,Sinaloa,25018,25018,Navolato
25,Sinaloa,25019,25019,Eldorado
25,Sinaloa,25020,25020,Juan Jose Rios
26,Sonora,26001,26001,Aconchi
26,Sonora,26002,26002,Agua Prieta
26,Sonora,26003,26062,Alamos
26,Sonora,26004,26003,Altar
26,Sonora,26005,26004,Arivechi
26,Sonora,26006,26005,Arizpe
26,Sonora,26007,26006,Atil
26,Sonora,26008,26007,Bacadehuachi
26,Sonora,26009,26008,Bacanora
26,Sonora,26010,26009,Bacerac
26,Sonora,26011,26010,Bacoachi
26,Sonora,26012,26058,Bacum
26,Sonora,26013,26011,Banamichi
26,Sonora,26014,26012,Baviacora
26,Sonora,26015,26013,Bavispe
26,Sonora,26016,26014,Benjamin Hill
26,Sonora,26017,26046,Caborca
26,Sonora,26018,26059,Cajeme
26,Sonora,26019,26015,Cananea
26,Sonora,26020,26047,Carbo
26,Sonora,26021,26048,Colorada--La
26,Sonora,26022,26016,Cucurpe
26,Sonora,26023,26017,Cumpas
26,Sonora,26024,26018,Divisaderos
26,Sonora,26025,26060,Empalme
26,Sonora,26026,26063,Etchojoa
26,Sonora,26027,26019,Fronteras
26,Sonora,26028,26020,Granados
26,Sonora,26029,26061,Guaymas
26,Sonora,26030,26049,Hermosillo
26,Sonora,26031,26021,Huachinera
26,Sonora,26032,26022,Huasabas
26,Sonora,26033,26064,Huatabampo
26,Sonora,26034,26023,Huepac
26,Sonora,26035,26024,Imuris
26,Sonora,26036,26025,Magdalena de Kino
26,Sonora,26037,26050,Mazatan
26,Sonora,26038,26026,Moctezuma
26,Sonora,26039,26027,Naco
26,Sonora,26040,26028,Nacori Chico
26,Sonora,26041,26029,Nacozari de Garcia
26,Sonora,26042,26065,Navojoa
26,Sonora,26043,26030,Nogales
26,Sonora,26044,26066,Onavas
26,Sonora,26045,26051,Opodepe
26,Sonora,26046,26031,Oquitoa
26,Sonora,26047,26052,Pitiquito
26,Sonora,26048,26053,Puerto Peñasco
26,Sonora,26049,26067,Quiriego
26,Sonora,26050,26054,Rayon
26,Sonora,26051,26068,Rosario de Tesopaco
26,Sonora,26052,26032,Sahuaripa
26,Sonora,26053,26033,San Felipe de Jesus
26,Sonora,26054,26034,San Javier
26,Sonora,26055,26055,San Luis Rio Colorado
26,Sonora,26056,26056,San Miguel de Horcasitas
26,Sonora,26057,26035,San Pedro de la Cueva
26,Sonora,26058,26036,Santa Ana
26,Sonora,26059,26037,Santa Cruz
26,Sonora,26060,26038,Saric
26,Sonora,26061,26039,Soyopa
26,Sonora,26062,26040,Suaqui Grande
26,Sonora,26063,26041,Tepache
26,Sonora,26064,26042,Trincheras
26,Sonora,26065,26043,Tubutama
26,Sonora,26066,26057,Ures
26,Sonora,26067,26044,Villa Hidalgo
26,Sonora,26068,26045,Villa Pesqueira
26,Sonora,26069,26069,Yecora
26,Sonora,26070,26070,General Plutarco Elias Calles
26,Sonora,26071,26071,Benito Juarez
26,Sonora,26072,26072,San Ignacio Rio Muerto
27,Tabasco,27001,27001,Balancan
27,Tabasco,27002,27002,Cardenas
27,Tabasco,27003,27003,Centla
27,Tabasco,27004,27004,Centro
27,Tabasco,27005,27005,Comalcalco
27,Tabasco,27006,27006,Cunduacan
27,Tabasco,27007,27007,Emiliano Zapata
27,Tabasco,27008,27008,Huimanguillo
27,Tabasco,27009,27009,Jalapa
27,Tabasco,27010,27010,Jalpa de Mendez
27,Tabasco,27011,27011,Jonuta
27,Tabasco,27012,27012,Macuspana
27,Tabasco,27013,27013,Nacajuca
27,Tabasco,27014,27014,Paraiso
27,Tabasco,27015,27015,Tacotalpa
27,Tabasco,27016,27016,Teapa
27,Tabasco,27017,27017,Tenosique
28,Tamaulipas,28001,28001,Abasolo
28,Tamaulipas,28002,28002,Aldama
28,Tamaulipas,28003,28003,Altamira
28,Tamaulipas,28004,28004,Antiguo Morelos
28,Tamaulipas,28005,28005,Burgos
28,Tamaulipas,28006,28006,Bustamante
28,Tamaulipas,28007,28007,Camargo
28,Tamaulipas,28008,28008,Casas
28,Tamaulipas,28009,28009,Ciudad Madero
28,Tamaulipas,28010,28010,Cruillas
28,Tamaulipas,28011,28011,Gomez Farias
28,Tamaulipas,28012,28012,Gonzalez
28,Tamaulipas,28013,28013,Güemez
28,Tamaulipas,28014,28014,Guerrero
28,Tamaulipas,28015,28015,Gustavo Diaz Ordaz
28,Tamaulipas,28016,28016,Hidalgo
28,Tamaulipas,28017,28017,Jaumave
28,Tamaulipas,28018,28018,Jimenez
28,Tamaulipas,28019,28019,Llera
28,Tamaulipas,28020,28020,Mainero
28,Tamaulipas,28021,28021,Mante--El
28,Tamaulipas,28022,28022,Matamoros
28,Tamaulipas,28023,28023,Mendez
28,Tamaulipas,28024,28024,Mier
28,Tamaulipas,28025,28025,Miguel Aleman
28,Tamaulipas,28026,28026,Miquihuana
28,Tamaulipas,28027,28027,Nuevo Laredo
28,Tamaulipas,28028,28028,Nuevo Morelos
28,Tamaulipas,28029,28029,Ocampo
28,Tamaulipas,28030,28030,Padilla
28,Tamaulipas,28031,28031,Palmillas
28,Tamaulipas,28032,28032,Reynosa
28,Tamaulipas,28033,28033,Rio Bravo
28,Tamaulipas,28034,28034,San Carlos
28,Tamaulipas,28035,28035,San Fernando
28,Tamaulipas,28036,28036,San Nicolas
28,Tamaulipas,28037,28037,Soto la Marina
28,Tamaulipas,28038,28038,Tampico
28,Tamaulipas,28039,28039,Tula
28,Tamaulipas,28040,28040,Valle Hermoso
28,Tamaulipas,28041,28041,Victoria
28,Tamaulipas,28042,28042,Villagran
28,Tamaulipas,28043,28043,Xicotencatl
29,Tlaxcala,29001,29001,Amaxac de Guerrero
29,Tlaxcala,29002,29002,Apetatitlan de Antonio Carvajal
29,Tlaxcala,29003,29004,Atlangatepec
29,Tlaxcala,29004,29005,Altzayanca
29,Tlaxcala,29005,29003,Apizaco
29,Tlaxcala,29006,29006,Calpulalpan
29,Tlaxcala,29007,29007,Carmen Tequexquitla--El
29,Tlaxcala,29008,29008,Cuapiaxtla
29,Tlaxcala,29009,29009,Cuaxomulco
29,Tlaxcala,29010,29010,Chiautempan
29,Tlaxcala,29011,29011,Muñoz de Domingo Arenas
29,Tlaxcala,29012,29012,Españita
29,Tlaxcala,29013,29013,Huamantla
29,Tlaxcala,29014,29014,Hueyotlipan
29,Tlaxcala,29015,29015,Ixtacuixtla de Mariano Matamoros
29,Tlaxcala,29016,29016,Ixtenco
29,Tlaxcala,29017,29017,Mazatecochco de Jose Maria Morelos
29,Tlaxcala,29018,29018,Contla de Juan Cuamatzi
29,Tlaxcala,29019,29019,Tepetitla de Lardizabal
29,Tlaxcala,29020,29020,Sanctorum de Lazaro Cardenas
29,Tlaxcala,29021,29021,Nanacamilpa de Mariano Arista
29,Tlaxcala,29022,29022,Acuamanala de Miguel Hidalgo
29,Tlaxcala,29023,29023,Nativitas
29,Tlaxcala,29024,29024,Panotla
29,Tlaxcala,29025,29025,San Pablo del Monte
29,Tlaxcala,29026,29026,Santa Cruz Tlaxcala
29,Tlaxcala,29027,29027,Tenancingo
29,Tlaxcala,29028,29028,Teolocholco
29,Tlaxcala,29029,29029,Tepeyanco
29,Tlaxcala,29030,29030,Terrenate
29,Tlaxcala,29031,29031,Tetla de la Solidaridad
29,Tlaxcala,29032,29032,Tetlatlahuca
29,Tlaxcala,29033,29033,Tlaxcala
29,Tlaxcala,29034,29034,Tlaxco
29,Tlaxcala,29035,29035,Tocatlan
29,Tlaxcala,29036,29036,Totolac
29,Tlaxcala,29037,29037,Zitlaltepec de Trinidad Sanchez Santos
29,Tlaxcala,29038,29038,Tzompantepec
29,Tlaxcala,29039,29039,Xaloztoc
29,Tlaxcala,29040,29040,Xaltocan
29,Tlaxcala,29041,29041,Papalotla de Xicohtencatl
29,Tlaxcala,29042,29042,Xicohtzinco
29,Tlaxcala,29043,29043,Yauhquemecan
29,Tlaxcala,29044,29044,Zacatelco
29,Tlaxcala,29045,29060,Benito Juarez
29,Tlaxcala,29046,29054,Emiliano Zapata
29,Tlaxcala,29047,29055,Lazaro Cardenas
29,Tlaxcala,29048,29052,Magdalena Tlaltelulco--La
29,Tlaxcala,29049,29053,San Damian Texoloc
29,Tlaxcala,29050,29051,San Francisco Tetlanohcan
29,Tlaxcala,29051,29056,San Jeronimo Zacualpan
29,Tlaxcala,29052,29050,San Jose Teacalco
29,Tlaxcala,29053,29047,San Juan Huactzinco
29,Tlaxcala,29054,29059,San Lorenzo Axocomanitla
29,Tlaxcala,29055,29057,San Lucas Tecopilco
29,Tlaxcala,29056,29058,Santa Ana Nopalucan
29,Tlaxcala,29057,29045,Santa Apolonia Teacalco
29,Tlaxcala,29058,29048,Santa Catarina Ayometla
29,Tlaxcala,29059,29046,Santa Cruz Quilehtla
29,Tlaxcala,29060,29049,Santa Isabel Xiloxoxtla
30,Veracruz,30001,30001,Acajete
30,Veracruz,30002,30002,Acatlan
30,Veracruz,30003,30003,Acayucan
30,Veracruz,30004,30004,Actopan
30,Veracruz,30005,30005,Acula
30,Veracruz,30006,30006,Acultzingo
30,Veracruz,30007,30007,Camaron de Tejeda
30,Veracruz,30008,30009,Alpatlahuac
30,Veracruz,30009,30010,Alto Lucero de Gutierrez Barrios
30,Veracruz,30010,30011,Altotonga
30,Veracruz,30011,30012,Alvarado
30,Veracruz,30012,30013,Amatitlan
30,Veracruz,30013,30015,Naranjos Amatlan
30,Veracruz,30014,30014,Amatlan de los Reyes
30,Veracruz,30015,30016,Angel R. Cabada
30,Veracruz,30016,30017,Antigua--La
30,Veracruz,30017,30018,Apazapan
30,Veracruz,30018,30019,Aquila
30,Veracruz,30019,30020,Astacinga
30,Veracruz,30020,30021,Atlahuilco
30,Veracruz,30021,30022,Atoyac
30,Veracruz,30022,30023,Atzacan
30,Veracruz,30023,30024,Atzalan
30,Veracruz,30024,30025,Tlaltetela
30,Veracruz,30025,30026,Ayahualulco
30,Veracruz,30026,30027,Banderilla
30,Veracruz,30027,30028,Benito Juarez
30,Veracruz,30028,30029,Boca del Rio
30,Veracruz,30029,30030,Calcahualco
30,Veracruz,30030,30031,Camerino Z. Mendoza
30,Veracruz,30031,30032,Carrillo Puerto
30,Veracruz,30032,30034,Catemaco
30,Veracruz,30033,30035,Cazones de Herrera
30,Veracruz,30034,30036,Cerro Azul
30,Veracruz,30035,30037,Citlaltepetl
30,Veracruz,30036,30038,Coacoatzintla
30,Veracruz,30037,30039,Coahuitlan
30,Veracruz,30038,30040,Coatepec
30,Veracruz,30039,30041,Coatzacoalcos
30,Veracruz,30040,30042,Coatzintla
30,Veracruz,30041,30043,Coetzala
30,Veracruz,30042,30044,Colipa
30,Veracruz,30043,30045,Comapa
30,Veracruz,30044,30046,Cordoba
30,Veracruz,30045,30047,Cosamaloapan de Carpio
30,Veracruz,30046,30048,Cosautlan de Carvajal
30,Veracruz,30047,30049,Coscomatepec de Bravo
30,Veracruz,30048,30050,Cosoleacaque
30,Veracruz,30049,30051,Cotaxtla
30,Veracruz,30050,30052,Coxquihui
30,Veracruz,30051,30053,Coyutla
30,Veracruz,30052,30054,Cuichapa
30,Veracruz,30053,30055,Cuitlahuac
30,Veracruz,30054,30056,Chacaltianguis
30,Veracruz,30055,30057,Chalma
30,Veracruz,30056,30058,Chiconamel
30,Veracruz,30057,30059,Chiconquiaco
30,Veracruz,30058,30060,Chicontepec de Tejeda
30,Veracruz,30059,30061,Chinameca
30,Veracruz,30060,30062,Chinampa de Gorostiza
30,Veracruz,30061,30063,Choapas--Las
30,Veracruz,30062,30064,Chocaman
30,Veracruz,30063,30065,Chontla
30,Veracruz,30064,30066,Chumatlan
30,Veracruz,30065,30067,Emiliano Zapata
30,Veracruz,30066,30068,Espinal
30,Veracruz,30067,30069,Filomeno Mata
30,Veracruz,30068,30070,Fortin
30,Veracruz,30069,30071,Gutierrez Zamora
30,Veracruz,30070,30072,Hidalgotitlan
30,Veracruz,30071,30073,Huatusco
30,Veracruz,30072,30074,Huayacocotla
30,Veracruz,30073,30075,Hueyapan de Ocampo
30,Veracruz,30074,30076,Huiloapan de Cuauhtemoc
30,Veracruz,30075,30077,Ignacio de la Llave
30,Veracruz,30076,30078,Ilamatlan
30,Veracruz,30077,30079,Isla
30,Veracruz,30078,30080,Ixcatepec
30,Veracruz,30079,30081,Ixhuacan de los Reyes
30,Veracruz,30080,30083,Ixhuatlan del Cafe
30,Veracruz,30081,30085,Ixhuatlancillo
30,Veracruz,30082,30084,Ixhuatlan del Sureste
30,Veracruz,30083,30082,Ixhuatlan de Madero
30,Veracruz,30084,30086,Ixmatlahuacan
30,Veracruz,30085,30087,Ixtaczoquitlan
30,Veracruz,30086,30088,Jalacingo
30,Veracruz,30087,30089,Xalapa
30,Veracruz,30088,30090,Jalcomulco
30,Veracruz,30089,30091,Jaltipan de Morelos
30,Veracruz,30090,30092,Jamapa
30,Veracruz,30091,30093,Jesus Carranza
30,Veracruz,30092,30194,Xico
30,Veracruz,30093,30094,Jilotepec
30,Veracruz,30094,30095,Juan Rodriguez Clara
30,Veracruz,30095,30096,Juchique de Ferrer
30,Veracruz,30096,30097,Landero y Coss
30,Veracruz,30097,30098,Lerdo de Tejada
30,Veracruz,30098,30099,Magdalena
30,Veracruz,30099,30100,Maltrata
30,Veracruz,30100,30101,Manlio Fabio Altamirano
30,Veracruz,30101,30102,Mariano Escobedo
30,Veracruz,30102,30103,Martinez de la Torre
30,Veracruz,30103,30104,Mecatlan
30,Veracruz,30104,30105,Mecayapan
30,Veracruz,30105,30106,Medellin de Bravo
30,Veracruz,30106,30107,Miahuatlan
30,Veracruz,30107,30108,Minas--Las
30,Veracruz,30108,30109,Minatitlan
30,Veracruz,30109,30110,Misantla
30,Veracruz,30110,30111,Mixtla de Altamirano
30,Veracruz,30111,30112,Moloacan
30,Veracruz,30112,30113,Naolinco
30,Veracruz,30113,30114,Naranjal
30,Veracruz,30114,30115,Nautla
30,Veracruz,30115,30116,Nogales
30,Veracruz,30116,30117,Oluta
30,Veracruz,30117,30118,Omealca
30,Veracruz,30118,30119,Orizaba
30,Veracruz,30119,30120,Otatitlan
30,Veracruz,30120,30121,Oteapan
30,Veracruz,30121,30122,Ozuluama de Mascareñas
30,Veracruz,30122,30123,Pajapan
30,Veracruz,30123,30124,Panuco
30,Veracruz,30124,30125,Papantla de Olarte
30,Veracruz,30125,30126,Paso del Macho
30,Veracruz,30126,30127,Paso de Ovejas
30,Veracruz,30127,30128,Perla--La
30,Veracruz,30128,30129,Perote
30,Veracruz,30129,30130,Platon Sanchez
30,Veracruz,30130,30131,Playa Vicente
30,Veracruz,30131,30132,Poza Rica de Hidalgo
30,Veracruz,30132,30137,Vigas de Ramirez--Las
30,Veracruz,30133,30133,Pueblo Viejo
30,Veracruz,30134,30134,Puente Nacional
30,Veracruz,30135,30135,Rafael Delgado
30,Veracruz,30136,30136,Rafael Lucio
30,Veracruz,30137,30138,Reyes--Los
30,Veracruz,30138,30139,Rio Blanco
30,Veracruz,30139,30140,Saltabarranca
30,Veracruz,30140,30141,San Andres Tenejapan
30,Veracruz,30141,30142,San Andres Tuxtla
30,Veracruz,30142,30143,San Juan Evangelista
30,Veracruz,30143,30144,Santiago Tuxtla
30,Veracruz,30144,30145,Sayula de Aleman
30,Veracruz,30145,30146,Soconusco
30,Veracruz,30146,30147,Sochiapa
30,Veracruz,30147,30148,Soledad Atzompa
30,Veracruz,30148,30149,Soledad de Doblado
30,Veracruz,30149,30150,Soteapan
30,Veracruz,30150,30151,Tamalin
30,Veracruz,30151,30152,Tamiahua
30,Veracruz,30152,30153,Tampico Alto
30,Veracruz,30153,30154,Tancoco
30,Veracruz,30154,30155,Tantima
30,Veracruz,30155,30156,Tantoyuca
30,Veracruz,30156,30157,Tatatila
30,Veracruz,30157,30033,Castillo de Teayo
30,Veracruz,30158,30158,Tecolutla
30,Veracruz,30159,30159,Tehuipango
30,Veracruz,30160,30008,Alamo Temapache
30,Veracruz,30161,30160,Tempoal de Sanchez
30,Veracruz,30162,30161,Tenampa
30,Veracruz,30163,30162,Tenochtitlan
30,Veracruz,30164,30163,Teocelo
30,Veracruz,30165,30164,Tepatlaxco
30,Veracruz,30166,30165,Tepetlan
30,Veracruz,30167,30166,Tepetzintla
30,Veracruz,30168,30167,Tequila
30,Veracruz,30169,30168,Jose Azueta
30,Veracruz,30170,30169,Texcatepec
30,Veracruz,30171,30170,Texhuacan
30,Veracruz,30172,30171,Texistepec
30,Veracruz,30173,30172,Tezonapa
30,Veracruz,30174,30173,Tierra Blanca
30,Veracruz,30175,30174,Tihuatlan
30,Veracruz,30176,30175,Tlacojalpan
30,Veracruz,30177,30176,Tlacolulan
30,Veracruz,30178,30177,Tlacotalpan
30,Veracruz,30179,30178,Tlacotepec de Mejia
30,Veracruz,30180,30179,Tlachichilco
30,Veracruz,30181,30180,Tlalixcoyan
30,Veracruz,30182,30181,Tlalnelhuayocan
30,Veracruz,30183,30182,Tlapacoyan
30,Veracruz,30184,30183,Tlaquilpa
30,Veracruz,30185,30184,Tlilapan
30,Veracruz,30186,30185,Tomatlan
30,Veracruz,30187,30186,Tonayan
30,Veracruz,30188,30187,Totutla
30,Veracruz,30189,30188,Tuxpam de Rodriguez Cano
30,Veracruz,30190,30189,Tuxtilla
30,Veracruz,30191,30190,Ursulo Galvan
30,Veracruz,30192,30191,Vega de Alatorre
30,Veracruz,30193,30192,Veracruz
30,Veracruz,30194,30193,Villa Aldama
30,Veracruz,30195,30195,Xoxocotla
30,Veracruz,30196,30196,Yanga
30,Veracruz,30197,30197,Yecuatla
30,Veracruz,30198,30198,Zacualpan
30,Veracruz,30199,30199,Zaragoza
30,Veracruz,30200,30200,Zentla
30,Veracruz,30201,30201,Zongolica
30,Veracruz,30202,30202,Zontecomatlan de Lopez y Fuentes
30,Veracruz,30203,30203,Zozocolco de Hidalgo
30,Veracruz,30204,30206,Agua Dulce
30,Veracruz,30205,30207,Higo--El
30,Veracruz,30206,30205,Nanchital de Lazaro Cardenas del Rio
30,Veracruz,30207,30204,Tres Valles
30,Veracruz,30208,30208,Carlos A. Carrillo
30,Veracruz,30209,30210,Tatahuicapan de Juarez
30,Veracruz,30210,30209,Uxpanapa
30,Veracruz,30211,30211,San Rafael
30,Veracruz,30212,30212,Santiago Sochiapa
31,Yucatán,31001,31001,Abala
31,Yucatán,31002,31002,Acanceh
31,Yucatán,31003,31003,Akil
31,Yucatán,31004,31004,Baca
31,Yucatán,31005,31005,Bokoba
31,Yucatán,31006,31006,Buctzotz
31,Yucatán,31007,31007,Cacalchen
31,Yucatán,31008,31008,Calotmul
31,Yucatán,31009,31009,Cansahcab
31,Yucatán,31010,31010,Cantamayec
31,Yucatán,31011,31011,Celestun
31,Yucatán,31012,31012,Cenotillo
31,Yucatán,31013,31013,Conkal
31,Yucatán,31014,31014,Cuncunul
31,Yucatán,31015,31015,Cuzama
31,Yucatán,31016,31016,Chacsinkin
31,Yucatán,31017,31017,Chankom
31,Yucatán,31018,31018,Chapab
31,Yucatán,31019,31019,Chemax
31,Yucatán,31020,31020,Chicxulub Pueblo
31,Yucatán,31021,31021,Chichimila
31,Yucatán,31022,31022,Chikindzonot
31,Yucatán,31023,31023,Chochola
31,Yucatán,31024,31024,Chumayel
31,Yucatán,31025,31025,Dzan
31,Yucatán,31026,31026,Dzemul
31,Yucatán,31027,31027,Dzidzantun
31,Yucatán,31028,31028,Dzilam de Bravo
31,Yucatán,31029,31029,Dzilam Gonzalez
31,Yucatán,31030,31030,Dzitas
31,Yucatán,31031,31031,Dzoncauich
31,Yucatán,31032,31032,Espita
31,Yucatán,31033,31033,Halacho
31,Yucatán,31034,31034,Hocaba
31,Yucatán,31035,31035,Hoctun
31,Yucatán,31036,31036,Homun
31,Yucatán,31037,31037,Huhi
31,Yucatán,31038,31038,Hunucma
31,Yucatán,31039,31039,Ixil
31,Yucatán,31040,31040,Izamal
31,Yucatán,31041,31041,Kanasin
31,Yucatán,31042,31042,Kantunil
31,Yucatán,31043,31043,Kaua
31,Yucatán,31044,31044,Kinchil
31,Yucatán,31045,31045,Kopoma
31,Yucatán,31046,31046,Mama
31,Yucatán,31047,31047,Mani
31,Yucatán,31048,31048,Maxcanu
31,Yucatán,31049,31049,Mayapan
31,Yucatán,31050,31050,Merida
31,Yucatán,31051,31051,Mococha
31,Yucatán,31052,31052,Motul
31,Yucatán,31053,31053,Muna
31,Yucatán,31054,31054,Muxupip
31,Yucatán,31055,31055,Opichen
31,Yucatán,31056,31056,Oxkutzcab
31,Yucatán,31057,31057,Panaba
31,Yucatán,31058,31058,Peto
31,Yucatán,31059,31059,Progreso
31,Yucatán,31060,31060,Quintana Roo
31,Yucatán,31061,31061,Rio Lagartos
31,Yucatán,31062,31062,Sacalum
31,Yucatán,31063,31063,Samahil
31,Yucatán,31064,31064,Sanahcat
31,Yucatán,31065,31065,San Felipe
31,Yucatán,31066,31066,Santa Elena
31,Yucatán,31067,31067,Seye
31,Yucatán,31068,31068,Sinanche
31,Yucatán,31069,31069,Sotuta
31,Yucatán,31070,31070,Sucila
31,Yucatán,31071,31071,Sudzal
31,Yucatán,31072,31072,Suma
31,Yucatán,31073,31073,Tahdziu
31,Yucatán,31074,31074,Tahmek
31,Yucatán,31075,31075,Teabo
31,Yucatán,31076,31076,Tecoh
31,Yucatán,31077,31077,Tekal de Venegas
31,Yucatán,31078,31078,Tekanto
31,Yucatán,31079,31079,Tekax
31,Yucatán,31080,31080,Tekit
31,Yucatán,31081,31081,Tekom
31,Yucatán,31082,31082,Telchac Pueblo
31,Yucatán,31083,31083,Telchac Puerto
31,Yucatán,31084,31084,Temax
31,Yucatán,31085,31085,Temozon
31,Yucatán,31086,31086,Tepakan
31,Yucatán,31087,31087,Tetiz
31,Yucatán,31088,31088,Teya
31,Yucatán,31089,31089,Ticul
31,Yucatán,31090,31090,Timucuy
31,Yucatán,31091,31091,Tinum
31,Yucatán,31092,31092,Tixcacalcupul
31,Yucatán,31093,31093,Tixkokob
31,Yucatán,31094,31094,Tixmehuac
